title,price,brand,availability,product_url,price_off
Asus ROG Strix Z790-E Gaming WIFI II LGA 1700 ATX Motherboard,899.0,Asus,In Stock,https://www.umart.com.au/product/asus-rog-strix-z790-e-gaming-wifi-ii-lga-1700-atx-motherboard-73892,Save $100.0
ASUS TUF X670E-Plus AM5 ATX Motherboard,449.0,Asus,In Stock,https://www.umart.com.au/product/asus-tuf-x670e-plus-am5-atx-motherboard-65584,Save $80.0
ASUS Prime X670-P CSM AM5 ATX Motherboard,450.0,Asus,In Stock,https://www.umart.com.au/product/asus-prime-x670-p-csm-am5-atx-motherboard-65588,
Gigabyte B760M D3H D4 LGA 1700 mATX Motherboard,215.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b760m-d3h-d4-lga-1700-matx-motherboard-68259,
Asus TUF Gaming B650M-E AM5 mATX Motherboard,277.0,Asus,In Stock,https://www.umart.com.au/product/asus-tuf-gaming-b650m-e-am5-matx-motherboard-72580,
SainSmart 4-Channel Relay Module,7.0,SainSmart,In Stock,https://www.umart.com.au/product/sainsmart-4-channel-relay-module-60453,
Asus ROG Maximus Z790 Formula LGA 1700 ATX Motherboard,"1,399.0",Asus,In Stock,https://www.umart.com.au/product/asus-rog-maximus-z790-formula-lga-1700-atx-motherboard-73890,
SainSmart 16-Channel Relay Module,16.0,SainSmart,In Stock,https://www.umart.com.au/product/sainsmart-16-channel-relay-module-60452,
SainSmart USB Eight Channel Relay Board for Automation - 12 V,30.0,SainSmart,In Stock,https://www.umart.com.au/product/sainsmart-usb-eight-channel-relay-board-for-automation-12-v-60454,
MSI MEG X670E Ace AM5 E-ATX Motherboard,"1,248.0",MSI,In Stock,https://www.umart.com.au/product/msi-meg-x670e-ace-am5-e-atx-motherboard-65386,
MSI Pro B550M-P Gen3 mATX AM4 Motherboard,149.0,MSI,In Stock,https://www.umart.com.au/product/msi-pro-b550m-p-gen3-matx-am4-motherboard-65951,
MSI MAG B760 Tomahawk WiFi LGA 1700 ATX Motherboard,369.0,MSI,In Stock,https://www.umart.com.au/product/msi-mag-b760-tomahawk-wifi-lga-1700-atx-motherboard-68262,
MSI MPG Z790 EDGE WIFI LGA1700 ATX Motherboard,589.0,MSI,In Stock,https://www.umart.com.au/product/msi-mpg-z790-edge-wifi-lga1700-atx-motherboard-65459,Save $10.0
Gigabyte B650M DS3H AM5 mATX Motherboard,218.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b650m-ds3h-am5-matx-motherboard-65833,
MSI MEG X670E Godlike AM5 E-ATX Motherboard,"2,349.0",MSI,In Stock,https://www.umart.com.au/product/msi-meg-x670e-godlike-am5-e-atx-motherboard-65415,
ASUS ROG Crosshair X670E Gene AM5 mATX Motherboard,869.0,Asus,In Stock,https://www.umart.com.au/product/asus-rog-crosshair-x670e-gene-am5-matx-motherboard-65578,Save $130.0
Gigabyte B660 Aorus Elite DDR4 LGA 1700 ATX Motherboard,259.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b660-aorus-elite-ddr4-lga-1700-atx-motherboard-68039,
Gigabyte B760 Aorus Master D4 LGA 1700 ATX Motherboard,319.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b760-aorus-master-d4-lga-1700-atx-motherboard-68250,
MSI MEG Z790 Godlike LGA 1700 ATX Motherboard,"1,999.0",MSI,In Stock,https://www.umart.com.au/product/msi-meg-z790-godlike-lga-1700-atx-motherboard-65457,
ASUS ROG Strix X670E-I Gaming Wifi AM5 ITX Motherboard,628.0,Asus,In Stock,https://www.umart.com.au/product/asus-rog-strix-x670e-i-gaming-wifi-am5-itx-motherboard-65583,
Gigabyte B760I Aorus Pro D4 LGA 1700 Mini ITX Motherboard,329.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b760i-aorus-pro-d4-lga-1700-mini-itx-motherboard-68261,
Asus ROG Maximus Z790 Dark Hero LGA 1700 ATX Motherboard,"1,139.0",Asus,In Stock,https://www.umart.com.au/product/asus-rog-maximus-z790-dark-hero-lga-1700-atx-motherboard-73893,Save $60.0
Intel RMS25CB040 Integrated RAID Module,418.5,Intel,In Stock,https://www.umart.com.au/product/intel-rms25cb040-integrated-raid-module-25759,
Asus H610M-E Prime LGA 1700 DDR4 mATX Motherboard,148.0,Asus,In Stock,https://www.umart.com.au/product/asus-h610m-e-prime-lga-1700-ddr4-matx-motherboard-61657,
Gigabyte Z690 Aorus Tachyon LGA 1700 E-ATX Motherboard,789.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-z690-aorus-tachyon-lga-1700-e-atx-motherboard-61708,
MSI MAG B550 Tomahawk AM4 ATX Motherboard,239.0,MSI,In Stock,https://www.umart.com.au/product/msi-mag-b550-tomahawk-am4-atx-motherboard-55730,
MSI B550-A PRO AM4 ATX Motherboard,189.0,MSI,Out Of Stock,https://www.umart.com.au/product/msi-b550-a-pro-am4-atx-motherboard-56364,Save $20.0
Asus ROG Strix B550-F Gaming AM4 ATX Motherboard,269.0,Asus,Out Of Stock,https://www.umart.com.au/product/asus-rog-strix-b550-f-gaming-am4-atx-motherboard-56495,
Asus TUF Gaming B550-PLUS AM4 ATX Motherboard,195.0,Asus,In Stock,https://www.umart.com.au/product/asus-tuf-gaming-b550-plus-am4-atx-motherboard-56564,Save $44.0
Asus TUF Gaming A520M-PLUS AM4 mATX Motherboard,135.0,Asus,Out Of Stock,https://www.umart.com.au/product/asus-tuf-gaming-a520m-plus-am4-matx-motherboard-56693,
Gigabyte B550 Aorus Elite AX V2 AM4 ATX Motherboard,269.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b550-aorus-elite-ax-v2-am4-atx-motherboard-58297,Save $16.0
Gigabyte Z590 Aorus Elite AX LGA 1200 ATX Motherboard,249.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-z590-aorus-elite-ax-lga-1200-atx-motherboard-58567,
MSI MAG B560M Mortar WiFi LGA 1200 MATX Motherboard,199.0,MSI,At Other Store,https://www.umart.com.au/product/msi-mag-b560m-mortar-wifi-lga-1200-matx-motherboard-59257,
Gigabyte B560M DS3H AC LGA 1200 mATX Motherboard,199.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-b560m-ds3h-ac-lga-1200-matx-motherboard-59260,
Asus ROG Strix Z690-A Gaming Wifi LGA 1700 DDR4 ATX Motherboard,399.0,Asus,At Other Store,https://www.umart.com.au/product/asus-rog-strix-z690-a-gaming-wifi-lga-1700-ddr4-atx-motherboard-61002,
Asus Prime Z690-P D4-CSM LGA 1700 DDR4 ATX Motherboard,269.0,Asus,At Other Store,https://www.umart.com.au/product/asus-prime-z690-p-d4-csm-lga-1700-ddr4-atx-motherboard-61004,
Gigabyte Z690 Aorus Pro LGA 1700 DDR4 ATX Motherboard,309.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-z690-aorus-pro-lga-1700-ddr4-atx-motherboard-61157,
Gigabyte Z690 Aorus Elite LGA1700 DDR4 ATX Motherboard,289.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-z690-aorus-elite-lga1700-ddr4-atx-motherboard-61242,
Gigabyte Z690 AERO G LGA 1700 AX DDR4 ATX Motherboard,289.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-z690-aero-g-lga-1700-ax-ddr4-atx-motherboard-61353,
Gigabyte Z690 UD AX LGA 1700 DDR4 ATX Motherboard,289.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-z690-ud-ax-lga-1700-ddr4-atx-motherboard-61354,
MSI Pro Z690-A WiFi DDR4 LGA 1700 ATX Motherboard,269.0,MSI,At Other Store,https://www.umart.com.au/product/msi-pro-z690-a-wifi-ddr4-lga-1700-atx-motherboard-61483,
MSI MAG Z690 Tomahawk Wifi LGA 1700 DDR4 ATX Motherboard,239.0,MSI,At Other Store,https://www.umart.com.au/product/msi-mag-z690-tomahawk-wifi-lga-1700-ddr4-atx-motherboard-61504,
Gigabyte Z690 Aorus Xtreme LGA 1700 DDR5 E-ATX Motherboard,"1,198.0",Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-z690-aorus-xtreme-lga-1700-ddr5-e-atx-motherboard-61751,
Gigabyte B660M D3H LGA 1700 DDR4 Micro ATX Motherboard,189.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-b660m-d3h-lga-1700-ddr4-micro-atx-motherboard-61767,
Gigabyte B660M DS3H AX LGA 1700 DDR4 Micro ATX Motherboard,209.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-b660m-ds3h-ax-lga-1700-ddr4-micro-atx-motherboard-61768,
Gigabyte B660M DS3H LGA 1700 DDR4 Micro ATX Motherboard,159.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-b660m-ds3h-lga-1700-ddr4-micro-atx-motherboard-61769,
Gigabyte B660I Aorus Pro LGA 1700 DDR4 Mini ITX Motherboard,299.0,Gigabyte,In Stock,https://www.umart.com.au/product/gigabyte-b660i-aorus-pro-lga-1700-ddr4-mini-itx-motherboard-61772,
Gigabyte H610M S2H LGA 1700 DDR4 Micro ATX Motherboard,145.0,Gigabyte,At Other Store,https://www.umart.com.au/product/gigabyte-h610m-s2h-lga-1700-ddr4-micro-atx-motherboard-61773,
MSI MAG B660 TOMAHAWK WIFI DDR4 LGA 1700 ATX Motherboard,259.0,MSI,At Other Store,https://www.umart.com.au/product/msi-mag-b660-tomahawk-wifi-ddr4-lga-1700-atx-motherboard-61775,
MSI MAG B660M Mortar WIFI LGA 1700 DDR4 mATX Motherboard,249.0,MSI,At Other Store,https://www.umart.com.au/product/msi-mag-b660m-mortar-wifi-lga-1700-ddr4-matx-motherboard-61776,
Asus TUF Gaming B660M-Plus LGA 1700 D4 WiFi mATX Motherboard,239.0,Asus,At Other Store,https://www.umart.com.au/product/asus-tuf-gaming-b660m-plus-lga-1700-d4-wifi-matx-motherboard-61820,
